RPC,MrAnisotropy,CommonGround,Citation,Reference,Type,Description,Lithology,Colour,Age,Location,Basin,Depth,Latitude,Longitude,Epsilon,Gamma,Delta,Vp,Vs,Rho,Rho_dry,Rho_grain,E_static,PR_static,E_dynamic,PR_dynamic,P_conf,P_pore,Eff_stress,Ax_stress,Frequency,Fluid,Saturation,Sat_fraction,Porosity,Permeability,Temperature,Composition,Remarks,URL
101124,,PK LS 8,Pickett,"Pickett, GR, 1963, Acoustic Character Logs and Their Applications Information Evaluation, J. Petr. Tech., v. 15 pp. 650-667, 1963",,PICKETT LIMESTONE,LS,,,,,,,,,,,1893.31,1006.2,,,,,,,,,,,,,Water,,1,,,,,,
101125,,PK LS 9,Pickett,"Pickett, GR, 1963, Acoustic Character Logs and Their Applications Information Evaluation, J. Petr. Tech., v. 15 pp. 650-667, 1963",,PICKETT LIMESTONE,LS,,,,,,,,,,,1927.17,1001.38,,,,,,,,,,,,,Water,,1,,,,,,
101126,,PK LS10,Pickett,"Pickett, GR, 1963, Acoustic Character Logs and Their Applications Information Evaluation, J. Petr. Tech., v. 15 pp. 650-667, 1963",,PICKETT LIMESTONE,LS,,,,,,,,,,,1915.85,999.71,,,,,,,,,,,,,Water,,1,,,,,,
101127,,PK LS11,Pickett,"Pickett, GR, 1963, Acoustic Character Logs and Their Applications Information Evaluation, J. Petr. Tech., v. 15 pp. 650-667, 1963",,PICKETT LIMESTONE,LS,,,,,,,,,,,1910.14,988.49,,,,,,,,,,,,,Water,,1,,,,,,
101128,,PK LS12,Pickett,"Pickett, GR, 1963, Acoustic Character Logs and Their Applications Information Evaluation, J. Petr. Tech., v. 15 pp. 650-667, 1963",,PICKETT LIMESTONE,LS,,,,,,,,,,,1915.85,975.98,,,,,,,,,,,,,Water,,1,,,,,,
101129,,PK LS13,Pickett,"Pickett, GR, 1963, Acoustic Character Logs and Their Applications Information Evaluation, J. Petr. Tech., v. 15 pp. 650-667, 1963",,PICKETT LIMESTONE,LS,,,,,,,,,,,1876.68,993.31,,,,,,,,,,,,,Water,,1,,,,,,
101130,,PK LS14,Pickett,"Pickett, GR, 1963, Acoustic Character Logs and Their Applications Information Evaluation, J. Petr. Tech., v. 15 pp. 650-667, 1963",,PICKETT LIMESTONE,LS,,,,,,,,,,,1876.68,983.76,,,,,,,,,,,,,Water,,1,,,,,,
101131,,PK LS15,Pickett,"Pickett, GR, 1963, Acoustic Character Logs and Their Applications Information Evaluation, J. Petr. Tech., v. 15 pp. 650-667, 1963",,PICKETT LIMESTONE,LS,,,,,,,,,,,1849.71,993.31,,,,,,,,,,,,,Water,,1,,,,,,
101132,,PK LS16,Pickett,"Pickett, GR, 1963, Acoustic Character Logs and Their Applications Information Evaluation, J. Petr. Tech., v. 15 pp. 650-667, 1963",,PICKETT LIMESTONE,LS,,,,,,,,,,,1855.12,972.93,,,,,,,,,,,,,Water,,1,,,,,,
101133,,PK LS17,Pickett,"Pickett, GR, 1963, Acoustic Character Logs and Their Applications Information Evaluation, J. Petr. Tech., v. 15 pp. 650-667, 1963",,PICKETT LIMESTONE,LS,,,,,,,,,,,1844.59,974.41,,,,,,,,,,,,,Water,,1,,,,,,
101134,,PK LS18,Pickett,"Pickett, GR, 1963, Acoustic Character Logs and Their Applications Information Evaluation, J. Petr. Tech., v. 15 pp. 650-667, 1963",,PICKETT LIMESTONE,LS,,,,,,,,,,,1834.06,957.78,,,,,,,,,,,,,Water,,1,,,,,,
101135,,PK LS19,Pickett,"Pickett, GR, 1963, Acoustic Character Logs and Their Applications Information Evaluation, J. Petr. Tech., v. 15 pp. 650-667, 1963",,PICKETT LIMESTONE,LS,,,,,,,,,,,1808.27,954.82,,,,,,,,,,,,,Water,,1,,,,,,
101136,,PK LS20,Pickett,"Pickett, GR, 1963, Acoustic Character Logs and Their Applications Information Evaluation, J. Petr. Tech., v. 15 pp. 650-667, 1963",,PICKETT LIMESTONE,LS,,,,,,,,,,,5895.34,3227.69,,,,,,,,,,,,,Water,,1,,,,,,
101137,,PK LS21,Pickett,"Pickett, GR, 1963, Acoustic Character Logs and Their Applications Information Evaluation, J. Petr. Tech., v. 15 pp. 650-667, 1963",,PICKETT LIMESTONE,LS,,,,,,,,,,,1813.39,943.11,,,,,,,,,,,,,Water,,1,,,,,,
101138,,PK LS22,Pickett,"Pickett, GR, 1963, Acoustic Character Logs and Their Applications Information Evaluation, J. Petr. Tech., v. 15 pp. 650-667, 1963",,PICKETT LIMESTONE,LS,,,,,,,,,,,1803.35,941.73,,,,,,,,,,,,,Water,,1,,,,,,
101139,,PK LS23,Pickett,"Pickett, GR, 1963, Acoustic Character Logs and Their Applications Information Evaluation, J. Petr. Tech., v. 15 pp. 650-667, 1963",,PICKETT LIMESTONE,LS,,,,,,,,,,,1855.12,936.02,,,,,,,,,,,,,Water,,1,,,,,,
101140,,PK LS24,Pickett,"Pickett, GR, 1963, Acoustic Character Logs and Their Applications Information Evaluation, J. Petr. Tech., v. 15 pp. 650-667, 1963",,PICKETT LIMESTONE,LS,,,,,,,,,,,5815.62,3115.16,,,,,,,,,,,,,Water,,1,,,,,,
101141,,PK LS25,Pickett,"Pickett, GR, 1963, Acoustic Character Logs and Their Applications Information Evaluation, J. Petr. Tech., v. 15 pp. 650-667, 1963",,PICKETT LIMESTONE,LS,,,,,,,,,,,5911.75,3082.35,,,,,,,,,,,,,Water,,1,,,,,,
101142,,PK LS26,Pickett,"Pickett, GR, 1963, Acoustic Character Logs and Their Applications Information Evaluation, J. Petr. Tech., v. 15 pp. 650-667, 1963",,PICKETT LIMESTONE,LS,,,,,,,,,,,5895.34,3068.57,,,,,,,,,,,,,Water,,1,,,,,,
101143,,PK LS27,Pickett,"Pickett, GR, 1963, Acoustic Character Logs and Their Applications Information Evaluation, J. Petr. Tech., v. 15 pp. 650-667, 1963",,PICKETT LIMESTONE,LS,,,,,,,,,,,5753.28,3086.94,,,,,,,,,,,,,Water,,1,,,,,,
101144,,PK LS28,Pickett,"Pickett, GR, 1963, Acoustic Character Logs and Their Applications Information Evaluation, J. Petr. Tech., v. 15 pp. 650-667, 1963",,PICKETT LIMESTONE,LS,,,,,,,,,,,5692.26,3037.07,,,,,,,,,,,,,Water,,1,,,,,,
101145,,PK LS29,Pickett,"Pickett, GR, 1963, Acoustic Character Logs and Their Applications Information Evaluation, J. Petr. Tech., v. 15 pp. 650-667, 1963",,PICKETT LIMESTONE,LS,,,,,,,,,,,5863.52,2966.86,,,,,,,,,,,,,Water,,1,,,,,,
101146,,PK LS30,Pickett,"Pickett, GR, 1963, Acoustic Character Logs and Their Applications Information Evaluation, J. Petr. Tech., v. 15 pp. 650-667, 1963",,PICKETT LIMESTONE,LS,,,,,,,,,,,5879.27,2949.8,,,,,,,,,,,,,Water,,1,,,,,,
101147,,PK LS31,Pickett,"Pickett, GR, 1963, Acoustic Character Logs and Their Applications Information Evaluation, J. Petr. Tech., v. 15 pp. 650-667, 1963",,PICKETT LIMESTONE,LS,,,,,,,,,,,5677.17,2945.54,,,,,,,,,,,,,Water,,1,,,,,,
101148,,PK LS32,Pickett,"Pickett, GR, 1963, Acoustic Character Logs and Their Applications Information Evaluation, J. Petr. Tech., v. 15 pp. 650-667, 1963",,PICKETT LIMESTONE,LS,,,,,,,,,,,5722.77,2851.71,,,,,,,,,,,,,Water,,1,,,,,,
101149,,PK LS33,Pickett,"Pickett, GR, 1963, Acoustic Character Logs and Their Applications Information Evaluation, J. Petr. Tech., v. 15 pp. 650-667, 1963",,PICKETT LIMESTONE,LS,,,,,,,,,,,5475.07,2916.34,,,,,,,,,,,,,Water,,1,,,,,,
101150,,PK LS34,Pickett,"Pickett, GR, 1963, Acoustic Character Logs and Their Applications Information Evaluation, J. Petr. Tech., v. 15 pp. 650-667, 1963",,PICKETT LIMESTONE,LS,,,,,,,,,,,5488.85,2903.87,,,,,,,,,,,,,Water,,1,,,,,,
101151,,PK LS35,Pickett,"Pickett, GR, 1963, Acoustic Character Logs and Their Applications Information Evaluation, J. Petr. Tech., v. 15 pp. 650-667, 1963",,PICKETT LIMESTONE,LS,,,,,,,,,,,5447.18,2899.93,,,,,,,,,,,,,Water,,1,,,,,,
101152,,PK LS36,Pickett,"Pickett, GR, 1963, Acoustic Character Logs and Their Applications Information Evaluation, J. Petr. Tech., v. 15 pp. 650-667, 1963",,PICKETT LIMESTONE,LS,,,,,,,,,,,5365.81,2863.52,,,,,,,,,,,,,Water,,1,,,,,,
101153,,PK LS37,Pickett,"Pickett, GR, 1963, Acoustic Character Logs and Their Applications Information Evaluation, J. Petr. Tech., v. 15 pp. 650-667, 1963",,PICKETT LIMESTONE,LS,,,,,,,,,,,5378.94,2843.83,,,,,,,,,,,,,Water,,1,,,,,,
101154,,PK LS38,Pickett,"Pickett, GR, 1963, Acoustic Character Logs and Their Applications Information Evaluation, J. Petr. Tech., v. 15 pp. 650-667, 1963",,PICKETT LIMESTONE,LS,,,,,,,,,,,5260.5,2801.18,,,,,,,,,,,,,Water,,1,,,,,,
101155,,PK LS39,Pickett,"Pickett, GR, 1963, Acoustic Character Logs and Their Applications Information Evaluation, J. Petr. Tech., v. 15 pp. 650-667, 1963",,PICKETT LIMESTONE,LS,,,,,,,,,,,5260.5,2752.3,,,,,,,,,,,,,Water,,1,,,,,,
101156,,PK LS40,Pickett,"Pickett, GR, 1963, Acoustic Character Logs and Their Applications Information Evaluation, J. Petr. Tech., v. 15 pp. 650-667, 1963",,PICKETT LIMESTONE,LS,,,,,,,,,,,5110.24,2719.49,,,,,,,,,,,,,Water,,1,,,,,,
101157,,PK LS41,Pickett,"Pickett, GR, 1963, Acoustic Character Logs and Their Applications Information Evaluation, J. Petr. Tech., v. 15 pp. 650-667, 1963",,PICKETT LIMESTONE,LS,,,,,,,,,,,5147.31,2625.66,,,,,,,,,,,,,Water,,1,,,,,,
101158,,PK LS42,Pickett,"Pickett, GR, 1963, Acoustic Character Logs and Their Applications Information Evaluation, J. Petr. Tech., v. 15 pp. 650-667, 1963",,PICKETT LIMESTONE,LS,,,,,,,,,,,4991.8,2622.38,,,,,,,,,,,,,Water,,1,,,,,,
101159,,PK LS43,Pickett,"Pickett, GR, 1963, Acoustic Character Logs and Their Applications Information Evaluation, J. Petr. Tech., v. 15 pp. 650-667, 1963",,PICKETT LIMESTONE,LS,,,,,,,,,,,4823.82,2563.65,,,,,,,,,,,,,Water,,1,,,,,,
101160,,PK LS44,Pickett,"Pickett, GR, 1963, Acoustic Character Logs and Their Applications Information Evaluation, J. Petr. Tech., v. 15 pp. 650-667, 1963",,PICKETT LIMESTONE,LS,,,,,,,,,,,4780.84,2498.36,,,,,,,,,,,,,Water,,1,,,,,,
101161,,PK LS45,Pickett,"Pickett, GR, 1963, Acoustic Character Logs and Their Applications Information Evaluation, J. Petr. Tech., v. 15 pp. 650-667, 1963",,PICKETT LIMESTONE,LS,,,,,,,,,,,4749.34,2485.89,,,,,,,,,,,,,Water,,1,,,,,,
101162,,PK LS46,Pickett,"Pickett, GR, 1963, Acoustic Character Logs and Their Applications Information Evaluation, J. Petr. Tech., v. 15 pp. 650-667, 1963",,PICKETT LIMESTONE,LS,,,,,,,,,,,4666.34,2474.08,,,,,,,,,,,,,Water,,1,,,,,,
101163,,PK LS47,Pickett,"Pickett, GR, 1963, Acoustic Character Logs and Their Applications Information Evaluation, J. Petr. Tech., v. 15 pp. 650-667, 1963",,PICKETT LIMESTONE,LS,,,,,,,,,,,4596.78,2387.8,,,,,,,,,,,,,Water,,1,,,,,,
101164,,PK LS48,Pickett,"Pickett, GR, 1963, Acoustic Character Logs and Their Applications Information Evaluation, J. Petr. Tech., v. 15 pp. 650-667, 1963",,PICKETT LIMESTONE,LS,,,,,,,,,,,4390.09,2360.56,,,,,,,,,,,,,Water,,1,,,,,,
101165,,PK DO 1,Pickett,"Pickett, GR, 1963, Acoustic Character Logs and Their Applications Information Evaluation, J. Petr. Tech., v. 15 pp. 650-667, 1963",,PICKETT DOLOMITE,DO,,,,,,,,,,,5895.34,3248.03,,,,,,,,,,,,,Water,,1,,,,,,
101166,,PK DO 2,Pickett,"Pickett, GR, 1963, Acoustic Character Logs and Their Applications Information Evaluation, J. Petr. Tech., v. 15 pp. 650-667, 1963",,PICKETT DOLOMITE,DO,,,,,,,,,,,5847.44,3237.86,,,,,,,,,,,,,Water,,1,,,,,,
101167,,PK DO 3,Pickett,"Pickett, GR, 1963, Acoustic Character Logs and Their Applications Information Evaluation, J. Petr. Tech., v. 15 pp. 650-667, 1963",,PICKETT DOLOMITE,DO,,,,,,,,,,,5784.45,3187.66,,,,,,,,,,,,,Water,,1,,,,,,
101168,,PK DO 4,Pickett,"Pickett, GR, 1963, Acoustic Character Logs and Their Applications Information Evaluation, J. Petr. Tech., v. 15 pp. 650-667, 1963",,PICKETT DOLOMITE,DO,,,,,,,,,,,5768.7,3163.06,,,,,,,,,,,,,Water,,1,,,,,,
101169,,PK DO 5,Pickett,"Pickett, GR, 1963, Acoustic Character Logs and Their Applications Information Evaluation, J. Petr. Tech., v. 15 pp. 650-667, 1963",,PICKETT DOLOMITE,DO,,,,,,,,,,,5738.19,3163.06,,,,,,,,,,,,,Water,,1,,,,,,
101170,,PK DO 6,Pickett,"Pickett, GR, 1963, Acoustic Character Logs and Their Applications Information Evaluation, J. Petr. Tech., v. 15 pp. 650-667, 1963",,PICKETT DOLOMITE,DO,,,,,,,,,,,5707.68,3158.14,,,,,,,,,,,,,Water,,1,,,,,,
101171,,PK DO 7,Pickett,"Pickett, GR, 1963, Acoustic Character Logs and Their Applications Information Evaluation, J. Petr. Tech., v. 15 pp. 650-667, 1963",,PICKETT DOLOMITE,DO,,,,,,,,,,,5722.77,3124.67,,,,,,,,,,,,,Water,,1,,,,,,
101172,,PK DO 8,Pickett,"Pickett, GR, 1963, Acoustic Character Logs and Their Applications Information Evaluation, J. Petr. Tech., v. 15 pp. 650-667, 1963",,PICKETT DOLOMITE,DO,,,,,,,,,,,5692.26,3120.08,,,,,,,,,,,,,Water,,1,,,,,,
101173,,PK DO 9,Pickett,"Pickett, GR, 1963, Acoustic Character Logs and Their Applications Information Evaluation, J. Petr. Tech., v. 15 pp. 650-667, 1963",,PICKETT DOLOMITE,DO,,,,,,,,,,,5647.64,3124.67,,,,,,,,,,,,,Water,,1,,,,,,
101174,,PK DO10,Pickett,"Pickett, GR, 1963, Acoustic Character Logs and Their Applications Information Evaluation, J. Petr. Tech., v. 15 pp. 650-667, 1963",,PICKETT DOLOMITE,DO,,,,,,,,,,,5632.87,3134.19,,,,,,,,,,,,,Water,,1,,,,,,
101175,,PK DO11,Pickett,"Pickett, GR, 1963, Acoustic Character Logs and Their Applications Information Evaluation, J. Petr. Tech., v. 15 pp. 650-667, 1963",,PICKETT DOLOMITE,DO,,,,,,,,,,,5574.48,3105.64,,,,,,,,,,,,,Water,,1,,,,,,
101176,,PK DO12,Pickett,"Pickett, GR, 1963, Acoustic Character Logs and Their Applications Information Evaluation, J. Petr. Tech., v. 15 pp. 650-667, 1963",,PICKETT DOLOMITE,DO,,,,,,,,,,,5574.48,3082.35,,,,,,,,,,,,,Water,,1,,,,,,
101177,,PK DO13,Pickett,"Pickett, GR, 1963, Acoustic Character Logs and Their Applications Information Evaluation, J. Petr. Tech., v. 15 pp. 650-667, 1963",,PICKETT DOLOMITE,DO,,,,,,,,,,,5517.06,3059.71,,,,,,,,,,,,,Water,,1,,,,,,
101178,,PK DO14,Pickett,"Pickett, GR, 1963, Acoustic Character Logs and Their Applications Information Evaluation, J. Petr. Tech., v. 15 pp. 650-667, 1963",,PICKETT DOLOMITE,DO,,,,,,,,,,,5603.67,3050.52,,,,,,,,,,,,,Water,,1,,,,,,
101179,,PK DO15,Pickett,"Pickett, GR, 1963, Acoustic Character Logs and Their Applications Information Evaluation, J. Petr. Tech., v. 15 pp. 650-667, 1963",,PICKETT DOLOMITE,DO,,,,,,,,,,,5632.87,3023.62,,,,,,,,,,,,,Water,,1,,,,,,
101180,,PK DO16,Pickett,"Pickett, GR, 1963, Acoustic Character Logs and Their Applications Information Evaluation, J. Petr. Tech., v. 15 pp. 650-667, 1963",,PICKETT DOLOMITE,DO,,,,,,,,,,,5617.78,2992.78,,,,,,,,,,,,,Water,,1,,,,,,
101181,,PK DO17,Pickett,"Pickett, GR, 1963, Acoustic Character Logs and Their Applications Information Evaluation, J. Petr. Tech., v. 15 pp. 650-667, 1963",,PICKETT DOLOMITE,DO,,,,,,,,,,,5392.39,3001.64,,,,,,,,,,,,,Water,,1,,,,,,
101182,,PK DO18,Pickett,"Pickett, GR, 1963, Acoustic Character Logs and Their Applications Information Evaluation, J. Petr. Tech., v. 15 pp. 650-667, 1963",,PICKETT DOLOMITE,DO,,,,,,,,,,,5419.95,2979.66,,,,,,,,,,,,,Water,,1,,,,,,
101183,,PK DO19,Pickett,"Pickett, GR, 1963, Acoustic Character Logs and Their Applications Information Evaluation, J. Petr. Tech., v. 15 pp. 650-667, 1963",,PICKETT DOLOMITE,DO,,,,,,,,,,,5460.96,2928.81,,,,,,,,,,,,,Water,,1,,,,,,
101184,,PK DO20,Pickett,"Pickett, GR, 1963, Acoustic Character Logs and Their Applications Information Evaluation, J. Petr. Tech., v. 15 pp. 650-667, 1963",,PICKETT DOLOMITE,DO,,,,,,,,,,,5392.39,2937.01,,,,,,,,,,,,,Water,,1,,,,,,
101185,,PK DO21,Pickett,"Pickett, GR, 1963, Acoustic Character Logs and Their Applications Information Evaluation, J. Petr. Tech., v. 15 pp. 650-667, 1963",,PICKETT DOLOMITE,DO,,,,,,,,,,,5338.91,2945.54,,,,,,,,,,,,,Water,,1,,,,,,
101186,,PK DO22,Pickett,"Pickett, GR, 1963, Acoustic Character Logs and Their Applications Information Evaluation, J. Petr. Tech., v. 15 pp. 650-667, 1963",,PICKETT DOLOMITE,DO,,,,,,,,,,,5338.91,2912.07,,,,,,,,,,,,,Water,,1,,,,,,
101187,,PK DO23,Pickett,"Pickett, GR, 1963, Acoustic Character Logs and Their Applications Information Evaluation, J. Petr. Tech., v. 15 pp. 650-667, 1963",,PICKETT DOLOMITE,DO,,,,,,,,,,,5273.29,2916.34,,,,,,,,,,,,,Water,,1,,,,,,
101188,,PK DO24,Pickett,"Pickett, GR, 1963, Acoustic Character Logs and Their Applications Information Evaluation, J. Petr. Tech., v. 15 pp. 650-667, 1963",,PICKETT DOLOMITE,DO,,,,,,,,,,,5260.5,2887.8,,,,,,,,,,,,,Water,,1,,,,,,
101189,,PK DO25,Pickett,"Pickett, GR, 1963, Acoustic Character Logs and Their Applications Information Evaluation, J. Petr. Tech., v. 15 pp. 650-667, 1963",,PICKETT DOLOMITE,DO,,,,,,,,,,,5222.11,2863.52,,,,,,,,,,,,,Water,,1,,,,,,
101190,,PK DO26,Pickett,"Pickett, GR, 1963, Acoustic Character Logs and Their Applications Information Evaluation, J. Petr. Tech., v. 15 pp. 650-667, 1963",,PICKETT DOLOMITE,DO,,,,,,,,,,,5159.45,2824.15,,,,,,,,,,,,,Water,,1,,,,,,
101191,,PK DO27,Pickett,"Pickett, GR, 1963, Acoustic Character Logs and Their Applications Information Evaluation, J. Petr. Tech., v. 15 pp. 650-667, 1963",,PICKETT DOLOMITE,DO,,,,,,,,,,,5147.31,2816.6,,,,,,,,,,,,,Water,,1,,,,,,
101192,,PK DO28,Pickett,"Pickett, GR, 1963, Acoustic Character Logs and Their Applications Information Evaluation, J. Petr. Tech., v. 15 pp. 650-667, 1963",,PICKETT DOLOMITE,DO,,,,,,,,,,,5110.24,2793.31,,,,,,,,,,,,,Water,,1,,,,,,
101193,,PK DO29,Pickett,"Pickett, GR, 1963, Acoustic Character Logs and Their Applications Information Evaluation, J. Petr. Tech., v. 15 pp. 650-667, 1963",,PICKETT DOLOMITE,DO,,,,,,,,,,,5086.29,2789.7,,,,,,,,,,,,,Water,,1,,,,,,
101194,,PK DO30,Pickett,"Pickett, GR, 1963, Acoustic Character Logs and Their Applications Information Evaluation, J. Petr. Tech., v. 15 pp. 650-667, 1963",,PICKETT DOLOMITE,DO,,,,,,,,,,,5086.29,2767.06,,,,,,,,,,,,,Water,,1,,,,,,
101195,,PK DO31,Pickett,"Pickett, GR, 1963, Acoustic Character Logs and Their Applications Information Evaluation, J. Petr. Tech., v. 15 pp. 650-667, 1963",,PICKETT DOLOMITE,DO,,,,,,,,,,,5026.9,2767.06,,,,,,,,,,,,,Water,,1,,,,,,
101196,,PK DO32,Pickett,"Pickett, GR, 1963, Acoustic Character Logs and Their Applications Information Evaluation, J. Petr. Tech., v. 15 pp. 650-667, 1963",,PICKETT DOLOMITE,DO,,,,,,,,,,,4968.5,2733.92,,,,,,,,,,,,,Water,,1,,,,,,
101197,,PK DO33,Pickett,"Pickett, GR, 1963, Acoustic Character Logs and Their Applications Information Evaluation, J. Petr. Tech., v. 15 pp. 650-667, 1963",,PICKETT DOLOMITE,DO,,,,,,,,,,,4991.8,2723.1,,,,,,,,,,,,,Water,,1,,,,,,
101198,,PK DO34,Pickett,"Pickett, GR, 1963, Acoustic Character Logs and Their Applications Information Evaluation, J. Petr. Tech., v. 15 pp. 650-667, 1963",,PICKETT DOLOMITE,DO,,,,,,,,,,,4957.02,2719.49,,,,,,,,,,,,,Water,,1,,,,,,
101199,,PK DO35,Pickett,"Pickett, GR, 1963, Acoustic Character Logs and Their Applications Information Evaluation, J. Petr. Tech., v. 15 pp. 650-667, 1963",,PICKETT DOLOMITE,DO,,,,,,,,,,,5086.29,2701.77,,,,,,,,,,,,,Water,,1,,,,,,
101200,,PK DO36,Pickett,"Pickett, GR, 1963, Acoustic Character Logs and Their Applications Information Evaluation, J. Petr. Tech., v. 15 pp. 650-667, 1963",,PICKETT DOLOMITE,DO,,,,,,,,,,,4878.61,2684.06,,,,,,,,,,,,,Water,,1,,,,,,
101201,,PK DO37,Pickett,"Pickett, GR, 1963, Acoustic Character Logs and Their Applications Information Evaluation, J. Petr. Tech., v. 15 pp. 650-667, 1963",,PICKETT DOLOMITE,DO,,,,,,,,,,,4801.84,2649.61,,,,,,,,,,,,,Water,,1,,,,,,
101202,,PK DO38,Pickett,"Pickett, GR, 1963, Acoustic Character Logs and Their Applications Information Evaluation, J. Petr. Tech., v. 15 pp. 650-667, 1963",,PICKETT DOLOMITE,DO,,,,,,,,,,,4738.52,2615.81,,,,,,,,,,,,,Water,,1,,,,,,
101203,,PK DO39,Pickett,"Pickett, GR, 1963, Acoustic Character Logs and Their Applications Information Evaluation, J. Petr. Tech., v. 15 pp. 650-667, 1963",,PICKETT DOLOMITE,DO,,,,,,,,,,,4770.01,2535.1,,,,,,,,,,,,,Water,,1,,,,,,
101204,,PK DO40,Pickett,"Pickett, GR, 1963, Acoustic Character Logs and Their Applications Information Evaluation, J. Petr. Tech., v. 15 pp. 650-667, 1963",,PICKETT DOLOMITE,DO,,,,,,,,,,,4567.59,2532.15,,,,,,,,,,,,,Water,,1,,,,,,
101205,,PK DO41,Pickett,"Pickett, GR, 1963, Acoustic Character Logs and Their Applications Information Evaluation, J. Petr. Tech., v. 15 pp. 650-667, 1963",,PICKETT DOLOMITE,DO,,,,,,,,,,,4596.78,2507.22,,,,,,,,,,,,,Water,,1,,,,,,
101206,,PK DO42,Pickett,"Pickett, GR, 1963, Acoustic Character Logs and Their Applications Information Evaluation, J. Petr. Tech., v. 15 pp. 650-667, 1963",,PICKETT DOLOMITE,DO,,,,,,,,,,,4372.38,2401.9,,,,,,,,,,,,,Water,,1,,,,,,
101207,,PK DO43,Pickett,"Pickett, GR, 1963, Acoustic Character Logs and Their Applications Information Evaluation, J. Petr. Tech., v. 15 pp. 650-667, 1963",,PICKETT DOLOMITE,DO,,,,,,,,,,,4268.04,2247.05,,,,,,,,,,,,,Water,,1,,,,,,
101208,,PK SS 1,Pickett,"Pickett, GR, 1963, Acoustic Character Logs and Their Applications Information Evaluation, J. Petr. Tech., v. 15 pp. 650-667, 1963",,PICKETT SANDSTONE,SS,,,,,,,,,,,5632.87,3544.95,,,,,,,,,,,,,Water,,1,,,,,,
101209,,PK SS 2,Pickett,"Pickett, GR, 1963, Acoustic Character Logs and Their Applications Information Evaluation, J. Petr. Tech., v. 15 pp. 650-667, 1963",,PICKETT SANDSTONE,SS,,,,,,,,,,,5574.48,3532.81,,,,,,,,,,,,,Water,,1,,,,,,
101210,,PK SS 3,Pickett,"Pickett, GR, 1963, Acoustic Character Logs and Their Applications Information Evaluation, J. Petr. Tech., v. 15 pp. 650-667, 1963",,PICKETT SANDSTONE,SS,,,,,,,,,,,5502.95,3508.86,,,,,,,,,,,,,Water,,1,,,,,,
101211,,PK SS 4,Pickett,"Pickett, GR, 1963, Acoustic Character Logs and Their Applications Information Evaluation, J. Petr. Tech., v. 15 pp. 650-667, 1963",,PICKETT SANDSTONE,SS,,,,,,,,,,,5545.93,3473.1,,,,,,,,,,,,,Water,,1,,,,,,
101212,,PK SS 5,Pickett,"Pickett, GR, 1963, Acoustic Character Logs and Their Applications Information Evaluation, J. Petr. Tech., v. 15 pp. 650-667, 1963",,PICKETT SANDSTONE,SS,,,,,,,,,,,5531.5,3449.8,,,,,,,,,,,,,Water,,1,,,,,,
101213,,PK SS 6,Pickett,"Pickett, GR, 1963, Acoustic Character Logs and Their Applications Information Evaluation, J. Petr. Tech., v. 15 pp. 650-667, 1963",,PICKETT SANDSTONE,SS,,,,,,,,,,,5406.17,3473.1,,,,,,,,,,,,,Water,,1,,,,,,
101214,,PK SS 7,Pickett,"Pickett, GR, 1963, Acoustic Character Logs and Their Applications Information Evaluation, J. Petr. Tech., v. 15 pp. 650-667, 1963",,PICKETT SANDSTONE,SS,,,,,,,,,,,5475.07,3420.93,,,,,,,,,,,,,Water,,1,,,,,,
101215,,PK SS 8,Pickett,"Pickett, GR, 1963, Acoustic Character Logs and Their Applications Information Evaluation, J. Petr. Tech., v. 15 pp. 650-667, 1963",,PICKETT SANDSTONE,SS,,,,,,,,,,,5502.95,3387.14,,,,,,,,,,,,,Water,,1,,,,,,
