Well Name,Depth,Formation,RelPos,Marine,GR,ILD,DeltaPHI,PHIND,PE,Facies
SHRIMPLIN,893.5212,B5 SH,0.824,1,82.80,2.8973,11.9,16.365,3.2,2
SHRIMPLIN,893.6736,B5 SH,0.765,1,95.56,2.6607,11.0,18.035,3.4,3
SHRIMPLIN,893.8260,B5 SH,0.706,1,106.29,2.5177,8.4,21.300,3.2,3
SHRIMPLIN,893.9784,B5 SH,0.647,1,95.11,2.4774,7.8,21.825,3.2,3
SHRIMPLIN,894.1308,B5 SH,0.588,1,96.55,2.4604,8.2,20.440,3.1,3
SHRIMPLIN,894.2832,B5 SH,0.529,1,92.19,2.4604,11.1,17.735,3.3,3
SHRIMPLIN,894.4356,B5 SH,0.471,1,100.17,2.4604,11.6,18.110,3.2,3
SHRIMPLIN,894.5880,B5 SH,0.412,1,101.70,2.4378,11.9,19.115,3.2,3
SHRIMPLIN,894.7404,B5 SH,0.353,1,100.50,2.3988,13.8,18.120,3.2,3
SHRIMPLIN,894.8928,B5 SH,0.294,1,102.07,2.3388,15.5,17.425,3.4,3
SHRIMPLIN,895.0452,B5 SH,0.235,1,109.83,2.2803,15.2,18.720,3.7,3
SHRIMPLIN,895.1976,B5 SH,0.176,1,118.17,2.2594,18.5,21.295,3.9,3
SHRIMPLIN,895.3500,B5 SH,0.118,1,119.16,2.2803,17.9,24.970,3.8,3
SHRIMPLIN,895.5024,B5 LM,1.000,2,63.36,2.4210,8.2,20.850,3.3,6
SHRIMPLIN,895.6548,B5 LM,0.950,2,44.37,2.5003,6.1,14.470,3.4,6
SHRIMPLIN,895.8072,B5 LM,0.900,2,37.71,2.5882,4.7,12.170,4.0,6
SHRIMPLIN,895.9596,B5 LM,0.850,2,37.36,2.7416,4.4,12.545,5.0,6
SHRIMPLIN,896.1120,B5 LM,0.800,2,39.66,2.9309,4.6,13.010,5.0,6
SHRIMPLIN,896.2644,B5 LM,0.750,2,52.61,3.0690,5.1,12.835,5.3,8
SHRIMPLIN,896.4168,B5 LM,0.700,2,53.75,3.1696,5.2,12.710,6.0,8
SHRIMPLIN,896.5692,B5 LM,0.650,2,59.61,3.1915,5.5,12.800,6.1,8
SHRIMPLIN,896.7216,B5 LM,0.600,2,62.99,3.1696,5.1,12.900,5.6,8
SHRIMPLIN,896.8740,B5 LM,0.550,2,72.39,3.1333,4.6,12.795,5.1,8
SHRIMPLIN,897.0264,B5 LM,0.500,2,81.12,3.1333,4.3,12.595,5.0,8
SHRIMPLIN,897.3312,B5 LM,0.400,2,200.00,3.2734,4.7,11.410,4.8,8
SHRIMPLIN,897.3312,B5 LM,0.400,2,200.00,3.2734,4.7,11.410,4.8,8
SHRIMPLIN,897.4836,B5 LM,0.350,2,200.00,3.4514,5.3,10.045,5.1,8
SHRIMPLIN,897.6360,B5 LM,0.300,2,164.34,3.7411,5.9,8.480,5.3,8
SHRIMPLIN,897.7884,B5 LM,0.250,2,101.50,3.9811,5.9,7.805,5.7,8
SHRIMPLIN,897.9408,B5 LM,0.200,2,84.60,4.1305,4.3,7.580,5.7,6
SHRIMPLIN,898.0932,B5 LM,0.200,2,84.60,4.1305,4.3,7.580,5.7,6
SHRIMPLIN,898.2456,B5 LM,0.150,2,91.02,4.1783,3.5,7.795,5.7,8
SHRIMPLIN,898.3980,B5 LM,0.100,2,116.04,4.0272,3.8,7.730,5.5,4
SHRIMPLIN,898.5504,B5 LM,0.050,2,129.74,3.7497,5.0,8.610,4.7,4
SHRIMPLIN,898.7028,C SH,1.000,1,130.95,3.5075,6.2,12.170,4.2,3
SHRIMPLIN,898.8552,C SH,0.982,1,127.25,3.3037,7.5,17.585,3.6,3
SHRIMPLIN,899.0076,C SH,0.965,1,115.33,3.0479,10.4,20.065,3.3,3
SHRIMPLIN,899.1600,C SH,0.947,1,110.37,2.8379,13.2,19.630,3.2,3
SHRIMPLIN,899.3124,C SH,0.930,1,95.97,2.7102,12.9,17.945,3.2,3
SHRIMPLIN,899.4648,C SH,0.912,1,92.10,2.6002,14.9,17.190,3.5,3
SHRIMPLIN,899.6172,C SH,0.895,1,92.33,2.5177,14.7,16.855,3.6,3
SHRIMPLIN,899.7696,C SH,0.877,1,84.32,2.5177,14.9,17.040,3.7,3
SHRIMPLIN,899.9220,C SH,0.860,1,85.93,2.5410,14.1,16.725,3.7,3
SHRIMPLIN,900.0744,C SH,0.842,1,86.15,2.5704,13.5,16.505,3.7,3
SHRIMPLIN,900.2268,C SH,0.825,1,87.94,2.6182,13.6,16.735,3.6,3
SHRIMPLIN,900.3792,C SH,0.807,1,86.68,2.6607,14.1,16.940,3.6,3
SHRIMPLIN,900.5316,C SH,0.789,1,85.31,2.6977,14.7,17.845,3.5,3
SHRIMPLIN,900.6840,C SH,0.772,1,86.99,2.7606,13.9,18.455,3.5,3
SHRIMPLIN,900.8364,C SH,0.754,1,88.41,2.8576,13.4,18.050,3.6,3
SHRIMPLIN,900.9888,C SH,0.737,1,85.73,2.9580,13.6,15.635,3.8,3
SHRIMPLIN,901.1412,C SH,0.719,1,79.97,3.0200,13.1,13.720,4.1,3
SHRIMPLIN,901.2936,C SH,0.702,1,72.32,3.0832,13.4,13.050,4.3,3
SHRIMPLIN,901.4460,C SH,0.684,1,69.70,3.1333,13.0,13.785,4.2,3
SHRIMPLIN,901.5984,C SH,0.667,1,78.44,3.1915,13.5,13.815,4.1,3
SHRIMPLIN,901.7508,C SH,0.649,1,82.19,3.2285,12.2,14.275,4.0,3
SHRIMPLIN,901.9032,C SH,0.632,1,85.45,3.2285,12.6,15.215,4.0,3
SHRIMPLIN,902.0556,C SH,0.614,1,92.63,3.2211,13.7,16.465,3.9,3
SHRIMPLIN,902.2080,C SH,0.596,1,88.92,3.2137,14.6,16.885,3.9,3
SHRIMPLIN,902.3604,C SH,0.579,1,90.45,3.1989,13.7,16.300,3.8,3
SHRIMPLIN,902.5128,C SH,0.561,1,87.42,3.1915,12.7,15.225,4.0,3
SHRIMPLIN,902.6652,C SH,0.544,1,84.11,3.2137,12.5,15.120,4.0,3
SHRIMPLIN,902.8176,C SH,0.526,1,87.26,3.2285,12.0,15.145,3.9,3
SHRIMPLIN,902.9700,C SH,0.509,1,84.87,3.2434,12.0,14.820,3.9,3
SHRIMPLIN,903.1224,C SH,0.491,1,84.88,3.2137,11.3,14.335,3.9,3
SHRIMPLIN,903.2748,C SH,0.474,1,88.37,3.1117,10.5,15.695,4.2,3
SHRIMPLIN,903.4272,C SH,0.456,1,90.68,3.0200,11.1,18.010,4.2,3
SHRIMPLIN,903.5796,C SH,0.439,1,94.56,2.9580,12.3,20.750,3.9,3
SHRIMPLIN,903.7320,C SH,0.421,1,96.31,2.8973,15.0,22.025,3.6,3
SHRIMPLIN,903.8844,C SH,0.404,1,99.42,2.8576,17.2,22.970,3.4,3
SHRIMPLIN,904.0368,C SH,0.386,1,97.55,2.8379,16.7,22.120,3.4,3
SHRIMPLIN,904.1892,C SH,0.368,1,98.51,2.8184,15.3,20.350,3.6,3
SHRIMPLIN,904.3416,C SH,0.351,1,86.18,2.8314,13.5,17.530,3.7,2
SHRIMPLIN,904.4940,C SH,0.333,1,89.44,2.8907,12.2,16.310,3.8,2
SHRIMPLIN,904.6464,C SH,0.316,1,89.13,2.9580,11.7,15.875,3.9,2
SHRIMPLIN,904.7988,C SH,0.298,1,87.64,3.0479,12.1,15.865,3.8,2
SHRIMPLIN,904.9512,C SH,0.281,1,84.34,3.1769,12.3,15.685,3.9,2
SHRIMPLIN,905.1036,C SH,0.263,1,83.26,3.2885,12.3,15.230,3.8,2
SHRIMPLIN,905.2560,C SH,0.246,1,84.80,3.3497,12.5,14.780,4.0,2
SHRIMPLIN,905.4084,C SH,0.228,1,84.02,3.3963,10.8,15.470,3.9,2
SHRIMPLIN,905.5608,C SH,0.211,1,90.99,3.4277,10.9,15.235,3.9,3
SHRIMPLIN,905.7132,C SH,0.193,1,83.72,3.4435,11.4,14.250,3.9,3
SHRIMPLIN,905.8656,C SH,0.175,1,81.44,3.4514,10.9,14.015,4.0,3
SHRIMPLIN,906.0180,C SH,0.158,1,80.51,3.4514,10.1,14.465,3.9,3
SHRIMPLIN,906.1704,C SH,0.140,1,83.93,3.4594,10.0,15.110,3.8,3
SHRIMPLIN,906.3228,C SH,0.123,1,83.36,3.4277,10.1,15.730,3.7,3
SHRIMPLIN,906.4752,C SH,0.105,1,86.69,3.3806,10.9,15.115,3.8,3
SHRIMPLIN,906.6276,C SH,0.088,1,86.71,3.3189,10.6,13.995,3.7,3
SHRIMPLIN,906.7800,C SH,0.070,1,84.91,3.2734,11.0,14.065,3.9,3
SHRIMPLIN,906.9324,C SH,0.053,1,84.75,3.2810,13.6,20.000,3.7,3
SHRIMPLIN,907.0848,C SH,0.035,1,87.88,3.4914,16.2,23.385,3.6,3
SHRIMPLIN,907.2372,C SH,0.018,1,86.06,3.8371,15.0,20.820,3.3,3
SHRIMPLIN,907.3896,C LM,1.000,2,56.43,4.2364,10.4,12.115,3.7,5
SHRIMPLIN,907.5420,C LM,0.990,2,32.69,4.6452,6.2,6.420,4.4,5
SHRIMPLIN,907.6944,C LM,0.980,2,25.06,5.1050,5.9,4.845,5.5,5
SHRIMPLIN,907.8468,C LM,0.971,2,18.26,5.8884,5.3,4.695,5.2,5
SHRIMPLIN,907.9992,C LM,0.961,2,18.28,7.4817,4.9,4.670,5.0,5
SHRIMPLIN,908.1516,C LM,0.951,2,14.41,8.8512,3.9,5.705,5.1,5
SHRIMPLIN,908.3040,C LM,0.941,2,13.99,9.6161,2.3,7.350,5.2,8
SHRIMPLIN,908.4564,C LM,0.931,2,13.28,9.6161,0.1,8.365,5.4,8
SHRIMPLIN,908.6088,C LM,0.922,2,16.71,8.8308,0.1,8.530,5.4,8
SHRIMPLIN,908.7612,C LM,0.912,2,31.35,8.0724,3.7,8.695,5.0,8
SHRIMPLIN,908.9136,C LM,0.902,2,49.41,7.6033,9.4,10.025,4.5,5
SHRIMPLIN,909.0660,C LM,0.892,2,65.33,7.2778,13.3,9.785,4.0,5
SHRIMPLIN,909.2184,C LM,0.882,2,64.30,6.9343,11.1,9.240,4.3,5
SHRIMPLIN,909.3708,C LM,0.873,2,42.48,6.5917,7.1,8.020,4.7,5
SHRIMPLIN,909.5232,C LM,0.863,2,29.96,6.2230,4.8,7.480,4.8,8
SHRIMPLIN,909.6756,C LM,0.853,2,21.23,5.9156,3.5,7.980,5.0,8
SHRIMPLIN,909.8280,C LM,0.843,2,28.09,5.8614,2.2,8.295,5.1,8
SHRIMPLIN,909.9804,C LM,0.833,2,31.12,5.9566,1.5,8.515,5.2,8
SHRIMPLIN,910.1328,C LM,0.824,2,36.63,6.0256,0.9,8.165,4.8,5
SHRIMPLIN,910.2852,C LM,0.814,2,36.10,6.0674,0.5,8.115,4.3,5
SHRIMPLIN,910.4376,C LM,0.804,2,42.06,6.1235,0.6,7.475,4.0,5
SHRIMPLIN,910.5900,C LM,0.794,2,44.31,6.1944,1.5,6.770,4.0,5
SHRIMPLIN,910.7424,C LM,0.784,2,43.19,6.3533,2.1,6.215,4.1,5
SHRIMPLIN,910.8948,C LM,0.775,2,39.82,6.6069,2.3,6.040,4.3,5
SHRIMPLIN,911.0472,C LM,0.765,2,41.71,6.9024,2.3,6.610,4.4,5
SHRIMPLIN,911.1996,C LM,0.755,2,43.02,7.3282,2.5,7.010,4.3,5
SHRIMPLIN,911.3520,C LM,0.745,2,42.60,7.7446,2.4,7.330,4.2,5
SHRIMPLIN,911.5044,C LM,0.735,2,41.53,8.0538,2.7,6.940,4.0,5
SHRIMPLIN,911.6568,C LM,0.725,2,46.69,8.2794,2.1,6.705,4.2,5
SHRIMPLIN,911.8092,C LM,0.716,2,49.00,8.4918,2.4,6.685,4.3,5
SHRIMPLIN,911.9616,C LM,0.706,2,51.83,8.6298,2.1,7.070,4.5,5
SHRIMPLIN,912.1140,C LM,0.696,2,45.87,8.7096,2.7,7.445,4.2,5
SHRIMPLIN,912.2664,C LM,0.696,2,45.87,8.7096,2.7,7.445,4.2,5
SHRIMPLIN,912.4188,C LM,0.686,2,46.83,8.7700,2.4,7.655,4.4,5
SHRIMPLIN,912.5712,C LM,0.676,2,47.50,8.8308,2.9,7.705,4.0,5
SHRIMPLIN,912.7236,C LM,0.667,2,48.88,8.8512,3.1,7.330,4.0,5
SHRIMPLIN,912.8760,C LM,0.657,2,45.88,8.8920,4.6,6.865,3.8,5
SHRIMPLIN,913.0284,C LM,0.647,2,51.63,8.9536,4.3,6.880,4.1,5
SHRIMPLIN,913.1808,C LM,0.637,2,49.28,8.9950,3.9,7.085,4.3,5
SHRIMPLIN,913.3332,C LM,0.627,2,52.40,9.0365,3.7,7.105,4.4,5
SHRIMPLIN,913.4856,C LM,0.618,2,50.59,9.1201,4.3,6.665,4.5,5
SHRIMPLIN,913.6380,C LM,0.608,2,49.71,9.1833,4.5,6.645,4.6,5
SHRIMPLIN,913.7904,C LM,0.598,2,46.48,9.2683,4.8,6.690,4.6,5
SHRIMPLIN,913.9428,C LM,0.588,2,50.19,9.3756,4.6,6.815,4.5,5
SHRIMPLIN,914.0952,C LM,0.578,2,55.85,9.3111,4.7,6.475,4.3,5
SHRIMPLIN,914.2476,C LM,0.569,2,74.49,8.9950,4.8,6.140,4.2,5
SHRIMPLIN,914.4000,C LM,0.559,2,126.32,8.6298,5.2,6.410,4.2,4
SHRIMPLIN,914.5524,C LM,0.549,2,200.00,8.3176,6.9,7.650,4.5,4
SHRIMPLIN,914.7048,C LM,0.539,2,200.00,7.9983,8.5,10.035,4.6,4
SHRIMPLIN,914.8572,C LM,0.529,2,200.00,7.8705,9.9,12.255,4.8,4
SHRIMPLIN,915.0096,C LM,0.520,2,200.00,7.8343,10.3,12.670,4.7,4
SHRIMPLIN,915.1620,C LM,0.510,2,115.43,7.8163,10.0,11.240,4.6,5
SHRIMPLIN,915.3144,C LM,0.500,2,80.43,7.8163,9.3,9.055,4.3,5
SHRIMPLIN,915.4668,C LM,0.490,2,65.06,7.9068,8.4,8.130,4.5,5
SHRIMPLIN,915.6192,C LM,0.480,2,49.86,8.1283,7.6,7.585,4.8,5
SHRIMPLIN,915.7716,C LM,0.471,2,51.04,8.4140,7.3,7.795,5.1,5
SHRIMPLIN,915.9240,C LM,0.461,2,52.63,8.7498,7.6,7.840,5.0,5
SHRIMPLIN,916.0764,C LM,0.441,2,56.88,9.4406,7.8,8.300,4.9,5
SHRIMPLIN,916.2288,C LM,0.431,2,60.61,9.5940,7.8,8.335,4.9,5
SHRIMPLIN,916.3812,C LM,0.422,2,57.36,9.6605,7.6,8.070,4.7,5
SHRIMPLIN,916.5336,C LM,0.412,2,53.58,9.6828,7.2,8.130,4.6,5
SHRIMPLIN,916.6860,C LM,0.402,2,52.02,9.6828,7.1,8.165,4.7,5
SHRIMPLIN,916.8384,C LM,0.392,2,53.66,9.6828,7.4,8.460,4.8,5
SHRIMPLIN,916.9908,C LM,0.382,2,55.22,9.6605,7.7,8.540,4.8,5
SHRIMPLIN,917.1432,C LM,0.373,2,50.16,9.5940,7.2,8.380,4.7,5
SHRIMPLIN,917.2956,C LM,0.363,2,55.60,9.3541,7.1,8.295,4.5,5
SHRIMPLIN,917.4480,C LM,0.353,2,53.77,9.0157,6.8,8.035,4.5,5
SHRIMPLIN,917.6004,C LM,0.343,2,50.23,8.6497,7.1,8.860,4.6,5
SHRIMPLIN,917.7528,C LM,0.333,2,63.43,8.2224,7.1,9.950,5.0,5
SHRIMPLIN,917.9052,C LM,0.324,2,61.93,7.7446,8.0,11.390,5.2,5
SHRIMPLIN,918.0576,C LM,0.314,2,68.62,7.2946,8.1,12.280,5.1,5
SHRIMPLIN,918.2100,C LM,0.304,2,74.18,6.8549,8.2,12.170,4.8,5
SHRIMPLIN,918.3624,C LM,0.294,2,73.86,6.5464,8.0,12.370,4.7,4
SHRIMPLIN,918.5148,C LM,0.284,2,71.51,6.2806,8.9,12.940,4.6,4
SHRIMPLIN,918.6672,C LM,0.275,2,79.77,6.0534,10.0,14.235,4.4,4
SHRIMPLIN,918.8196,C LM,0.265,2,80.90,5.9704,11.0,14.860,4.3,4
SHRIMPLIN,918.9720,C LM,0.255,2,96.85,5.9566,9.4,13.740,4.3,4
SHRIMPLIN,919.1244,C LM,0.245,2,92.76,5.9020,7.8,11.480,4.4,4
SHRIMPLIN,919.2768,C LM,0.225,2,51.50,5.7810,6.6,8.025,4.1,6
SHRIMPLIN,919.4292,C LM,0.216,2,47.77,5.7016,7.4,9.425,4.1,6
SHRIMPLIN,919.5816,C LM,0.206,2,54.15,5.6364,6.4,11.700,4.9,6
SHRIMPLIN,919.7340,C LM,0.196,2,50.45,5.4954,4.3,13.340,5.0,6
SHRIMPLIN,919.8864,C LM,0.186,2,32.78,5.2845,1.2,13.110,5.1,9
SHRIMPLIN,920.0388,C LM,0.176,2,23.50,5.1404,0.3,12.300,5.2,9
SHRIMPLIN,920.1912,C LM,0.167,2,28.33,5.0816,0.5,11.790,5.3,9
SHRIMPLIN,920.3436,C LM,0.157,2,31.12,5.0582,1.7,11.325,5.3,9
SHRIMPLIN,920.4960,C LM,0.147,2,28.68,5.1168,1.9,11.165,5.4,9
SHRIMPLIN,920.6484,C LM,0.137,2,31.67,5.2602,1.6,10.535,5.4,9
SHRIMPLIN,920.8008,C LM,0.127,2,39.75,5.4075,0.9,10.040,5.5,9
SHRIMPLIN,920.9532,C LM,0.118,2,36.56,5.5847,2.0,8.545,5.3,9
SHRIMPLIN,921.1056,C LM,0.118,2,36.56,5.5847,2.0,8.545,5.3,9
SHRIMPLIN,921.2580,C LM,0.108,2,37.21,5.8076,2.7,7.730,5.6,9
SHRIMPLIN,921.4104,C LM,0.098,2,35.80,5.9841,2.5,8.195,5.7,9
SHRIMPLIN,921.5628,C LM,0.088,2,36.56,6.0814,1.4,10.290,5.8,9
SHRIMPLIN,921.7152,C LM,0.078,2,27.96,6.1802,1.6,12.120,5.5,8
SHRIMPLIN,921.8676,C LM,0.069,2,26.30,6.2661,2.1,12.385,5.4,8
SHRIMPLIN,922.0200,C LM,0.059,2,19.97,6.3533,1.9,11.120,5.5,8
SHRIMPLIN,922.1724,C LM,0.049,2,17.92,6.4269,1.5,9.730,5.4,8
SHRIMPLIN,922.3248,C LM,0.049,2,17.92,6.4269,1.5,9.730,5.4,8
SHRIMPLIN,922.4772,C LM,0.039,2,16.51,6.5163,2.0,8.275,5.5,8
SHRIMPLIN,922.6296,C LM,0.029,2,21.94,6.6069,3.3,7.680,5.4,8
SHRIMPLIN,922.7820,C LM,0.020,2,32.54,6.6222,2.5,7.445,5.8,8
SHRIMPLIN,922.9344,C LM,0.010,2,47.70,6.5163,1.6,7.340,5.8,8
SHANKLE,845.6676,A1 SH,1.000,1,98.36,4.3853,-0.1,18.685,2.9,2
SHANKLE,845.8200,A1 SH,0.984,1,97.57,4.2756,7.9,16.745,3.2,2
SHANKLE,845.9724,A1 SH,0.968,1,98.41,4.1210,12.8,14.105,3.2,2
SHANKLE,846.1248,A1 SH,0.952,1,85.92,3.9537,13.0,13.385,3.4,2
SHANKLE,846.2772,A1 SH,0.935,1,83.16,3.9084,12.3,13.345,3.4,2
SHANKLE,846.4296,A1 SH,0.919,1,82.56,3.9719,12.9,13.105,3.5,2
SHANKLE,846.5820,A1 SH,0.903,1,83.12,4.0832,13.2,14.000,3.3,2
SHANKLE,846.7344,A1 SH,0.887,1,84.26,4.1687,12.8,13.685,3.3,2
SHANKLE,846.8868,A1 SH,0.871,1,86.29,4.2364,13.2,13.920,3.2,2
SHANKLE,847.0392,A1 SH,0.855,1,80.95,4.2560,13.0,13.975,3.2,2
SHANKLE,847.1916,A1 SH,0.839,1,79.07,4.2560,13.0,14.235,3.2,2
SHANKLE,847.3440,A1 SH,0.823,1,75.31,4.2267,11.4,13.170,3.2,2
SHANKLE,847.4964,A1 SH,0.806,1,69.30,4.2170,10.1,12.320,3.0,2
SHANKLE,847.6488,A1 SH,0.790,1,69.16,4.2267,9.0,11.805,3.0,2
SHANKLE,847.8012,A1 SH,0.774,1,69.03,4.2073,10.0,11.720,3.2,2
SHANKLE,847.9536,A1 SH,0.758,1,64.95,4.1879,10.1,11.750,3.4,2
SHANKLE,848.1060,A1 SH,0.742,1,78.95,4.0458,12.0,12.155,3.4,2
SHANKLE,848.2584,A1 SH,0.726,1,82.36,3.8019,11.7,12.955,3.2,2
SHANKLE,848.4108,A1 SH,0.710,1,80.27,3.4914,11.1,12.865,3.1,2
SHANKLE,848.5632,A1 SH,0.694,1,78.87,3.2137,8.5,12.230,2.9,2
SHANKLE,848.7156,A1 SH,0.677,1,66.38,2.9717,6.2,11.890,2.8,2
SHANKLE,848.8680,A1 SH,0.661,1,58.63,2.7797,4.4,12.440,2.7,1
SHANKLE,849.0204,A1 SH,0.645,1,59.16,2.5882,3.7,13.640,2.6,1
SHANKLE,849.1728,A1 SH,0.629,1,52.86,2.3878,2.5,14.490,2.6,1
SHANKLE,849.3252,A1 SH,0.613,1,54.32,2.2080,1.1,15.085,2.6,1
SHANKLE,849.4776,A1 SH,0.597,1,53.27,2.0893,-0.3,14.985,2.7,1
SHANKLE,849.6300,A1 SH,0.581,1,52.34,2.0512,-0.1,14.945,2.7,1
SHANKLE,849.7824,A1 SH,0.565,1,58.01,2.0417,0.9,15.055,2.7,1
SHANKLE,849.9348,A1 SH,0.548,1,55.38,2.0277,1.6,15.280,2.8,1
SHANKLE,850.0872,A1 SH,0.532,1,55.18,1.9999,1.7,15.905,2.8,1
SHANKLE,850.2396,A1 SH,0.516,1,55.09,1.9588,0.8,16.485,2.8,1
SHANKLE,850.3920,A1 SH,0.500,1,58.89,1.9409,0.3,17.330,2.7,1
SHANKLE,850.5444,A1 SH,0.484,1,56.51,1.9679,-0.5,17.770,2.7,1
SHANKLE,850.6968,A1 SH,0.468,1,57.27,2.0417,-0.1,17.900,2.8,1
SHANKLE,850.8492,A1 SH,0.452,1,58.42,2.1281,0.3,17.970,2.8,1
SHANKLE,851.0016,A1 SH,0.435,1,58.99,2.2182,0.9,18.300,2.7,1
SHANKLE,851.1540,A1 SH,0.419,1,59.99,2.3281,1.5,19.490,2.5,1
SHANKLE,851.3064,A1 SH,0.403,1,62.66,2.4491,1.7,20.135,2.4,1
SHANKLE,851.4588,A1 SH,0.387,1,60.46,2.5586,2.1,20.495,2.3,1
SHANKLE,851.6112,A1 SH,0.371,1,60.85,2.6002,1.1,20.340,2.3,1
SHANKLE,851.7636,A1 SH,0.355,1,63.80,2.5586,1.1,20.015,2.4,1
SHANKLE,851.9160,A1 SH,0.339,1,63.82,2.4378,1.0,19.615,2.4,1
SHANKLE,852.0684,A1 SH,0.323,1,66.97,2.3281,0.3,19.010,2.4,1
SHANKLE,852.2208,A1 SH,0.306,1,69.67,2.3014,-0.2,18.660,2.5,1
SHANKLE,852.3732,A1 SH,0.290,1,70.72,2.3281,1.1,17.450,2.6,1
SHANKLE,852.5256,A1 SH,0.274,1,85.75,2.3823,5.1,18.705,2.6,1
SHANKLE,852.6780,A1 SH,0.258,1,89.58,2.4491,8.5,19.555,2.6,1
SHANKLE,852.8304,A1 SH,0.242,1,87.45,2.4889,6.0,20.265,2.6,2
SHANKLE,852.9828,A1 SH,0.226,1,84.45,2.5410,3.2,16.485,2.8,2
SHANKLE,853.1352,A1 SH,0.210,1,71.40,2.6002,2.2,12.965,3.0,1
SHANKLE,853.2876,A1 SH,0.194,1,70.13,2.6485,4.0,11.340,2.9,1
SHANKLE,853.4400,A1 SH,0.177,1,70.92,2.6792,4.5,12.330,2.8,1
SHANKLE,853.5924,A1 SH,0.161,1,68.34,2.6730,4.7,13.295,2.7,1
SHANKLE,853.7448,A1 SH,0.145,1,76.04,2.6424,7.1,16.445,2.6,1
SHANKLE,853.8972,A1 SH,0.129,1,89.18,2.5823,9.1,24.170,2.4,1
SHANKLE,854.0496,A1 SH,0.113,1,86.72,2.4889,7.6,28.165,2.4,2
SHANKLE,854.2020,A1 SH,0.097,1,73.95,2.4210,3.9,26.970,2.5,2
SHANKLE,854.3544,A1 SH,0.081,1,59.22,2.4099,2.1,20.215,3.0,2
SHANKLE,854.5068,A1 SH,0.065,1,70.19,2.4491,4.4,16.270,3.2,2
SHANKLE,854.6592,A1 SH,0.048,1,71.73,2.6485,18.6,22.620,2.5,2
SHANKLE,854.8116,A1 SH,0.032,1,75.15,3.1189,16.4,33.130,2.1,2
SHANKLE,854.9640,A1 SH,0.016,1,75.28,3.7325,1.7,36.130,1.9,3
SHANKLE,855.1164,A1 SH,0.010,1,46.04,4.4157,-17.8,28.075,2.3,3
SHANKLE,855.2688,A1 LM,1.000,2,46.04,4.4157,-17.8,28.075,2.3,8
SHANKLE,855.5736,A1 LM,0.953,2,26.73,5.5976,-9.0,9.105,5.0,8
SHANKLE,855.7260,A1 LM,0.930,2,36.50,6.2230,0.1,5.945,4.5,8
SHANKLE,855.8784,A1 LM,0.907,2,52.24,7.3621,4.2,7.395,4.1,8
SHANKLE,856.0308,A1 LM,0.884,2,61.32,8.4140,9.4,8.825,3.6,6
SHANKLE,856.1832,A1 LM,0.860,2,56.15,9.2257,12.2,8.850,3.5,6
SHANKLE,856.3356,A1 LM,0.837,2,55.07,9.6605,10.9,7.225,3.6,6
SHANKLE,856.4880,A1 LM,0.814,2,64.81,9.4189,7.7,5.565,3.7,6
SHANKLE,856.6404,A1 LM,0.791,2,87.83,8.9536,4.6,4.495,4.1,6
SHANKLE,856.7928,A1 LM,0.767,2,88.06,9.0365,2.5,4.190,4.7,6
SHANKLE,856.9452,A1 LM,0.744,2,75.07,9.3541,0.8,4.695,5.2,6
SHANKLE,857.0976,A1 LM,0.721,2,65.29,10.2094,1.4,5.175,5.4,6
SHANKLE,857.2500,A1 LM,0.698,2,74.26,11.5878,4.3,6.455,5.1,6
SHANKLE,857.4024,A1 LM,0.674,2,73.01,12.6474,5.3,7.235,4.7,6
SHANKLE,857.5548,A1 LM,0.651,2,64.61,13.2130,4.4,7.765,4.7,8
SHANKLE,857.7072,A1 LM,0.628,2,40.57,13.3352,1.7,7.655,4.7,8
SHANKLE,857.8596,A1 LM,0.605,2,30.41,12.8529,-0.2,7.950,4.8,8
SHANKLE,858.0120,A1 LM,0.581,2,22.91,13.0317,-1.4,7.585,4.7,8
SHANKLE,858.1644,A1 LM,0.558,2,24.62,13.4896,-2.1,6.740,4.9,8
SHANKLE,858.3168,A1 LM,0.535,2,25.02,13.3045,-2.4,5.865,4.9,8
SHANKLE,858.4692,A1 LM,0.512,2,27.77,12.5026,-2.0,5.575,4.9,8
SHANKLE,858.6216,A1 LM,0.488,2,37.24,11.7220,1.1,6.590,4.7,6
SHANKLE,858.7740,A1 LM,0.465,2,65.59,10.6660,4.9,8.100,4.5,6
SHANKLE,858.9264,A1 LM,0.442,2,87.34,9.7499,8.7,9.485,4.0,6
SHANKLE,859.0788,A1 LM,0.419,2,79.54,9.1201,10.0,10.025,4.0,6
SHANKLE,859.2312,A1 LM,0.395,2,79.63,8.6497,10.7,10.155,3.9,6
SHANKLE,859.3836,A1 LM,0.349,2,75.60,8.0724,6.7,8.985,4.0,6
SHANKLE,859.5360,A1 LM,0.326,2,52.75,8.2794,1.9,8.955,3.6,6
SHANKLE,859.6884,A1 LM,0.302,2,45.65,8.8308,-2.7,9.750,3.8,6
SHANKLE,859.8408,A1 LM,0.279,2,51.75,9.8401,-4.6,9.235,4.0,6
SHANKLE,859.9932,A1 LM,0.256,2,53.57,11.2202,-4.6,7.610,4.8,6
SHANKLE,860.1456,A1 LM,0.233,2,60.94,12.7938,-2.1,5.460,4.8,6
SHANKLE,860.2980,A1 LM,0.209,2,71.14,13.6458,-1.1,4.550,4.9,6
